OBJ.VEGOBJEKT-ID;OBJ.TYPE-ID;OBJ.VERSJON;MET.FØRSTE FOREKOMST;MET.OPPRETTET DATO;OBJ.STARTDATO;OBJ.SLUTTDATO;OBJ.SIST MODIFISERT;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.AVSTAND PERSONAKTIVITET (M).1823;EGS.STIGNING (NULL).1825;EGS.BREDDE (M).1682;EGS.DRENERINGSFORHOLD.1828;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.KONTROLLERT- OG GODKJENTDATO.11445;EGS.ETABLERINGSÅR.10267;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;LOK.FYLKESNUMMER;LOK.RIKSVEGRUTE;LOK.KONTRAKTSOMRÅDE;VSR.VEGSYSTEMREFERANSE;VSR.VEGKATEGORI;VSR.FASE;VSR.VEGNUMMER;VSR.STREKNING;VSR.DELSTREKNING;VSR.FRA_METER;VSR.TIL_METER;LOK.VEGLENKESEKVENSID;LOK.STARTPOSISJON;LOK.SLUTTPOSISJON;LOK.RETNING;LOK.SIDEPOSISJON;LOK.KJØREFELT;LOK.TYPEVEG;LOK.LENGDE;REL.FORELDER;REL.BARN;GEO.GEOMETRI;GEO.HØYDEREFERANSE;GEO.DATAFANGSTDATO;GEO.DATAFANGSTMETODE;GEO.NØYAKTIGHET;GEO.SYNBARHET;GEO.DATAFANGSTMETODEHØYDE;GEO.H-NØYAKTIGHET;GEO.MAX-AVVIK
607717949;46;2;1;;30.07.2025;;2025-07-30T10:52:38Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233056.48 7074410.713);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6404 S1D1 m1814;F;V;6404;1;1;1814,281;1814,281;72481;0,69242194;0,69242194;MED;H;;Enkel bilveg;0;;;POINT(233056.48 7074410.713);;;ukj;100;0;;;-1
1021230915;46;1;1;;28.11.2024;;2025-06-17T08:29:27Z;Industri;;;;;;;202451051-2;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075;Midlertidig tillatelse;19.11.2024;31.12.2024;;;;Privat;Privat;POINT(233318.475 7074498.709);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6406 S1D1 m1639;F;V;6406;1;1;1639;1639;72482;0,16435826;0,16435826;MED;V;;Enkel bilveg;0;;;POINT(233318.475 7074498.709);;28.11.2024;ukj;100;0;;;-1
1021230923;46;1;1;;28.11.2024;;2025-06-17T08:29:27Z;Industri;;;;;;;202451051-2;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075;Midlertidig tillatelse;19.11.2024;31.12.2024;;;;Privat;Privat;POINT(233308.288 7074521.229);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6406 S1D1 m1661;F;V;6406;1;1;1661;1661;72482;0,16654173;0,16654173;MED;V;;Enkel bilveg;0;;;POINT(233308.288 7074521.229);;28.11.2024;ukj;100;0;;;-1
1021230911;46;1;1;;28.11.2024;;2025-06-17T08:29:27Z;Service;;;;;;;202451051-2;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075;Midlertidig tillatelse;19.11.2024;31.12.2024;;;;;;POINT(233035.305 7075188.319);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6404 S1D1 m2600;F;V;6404;1;1;2600;2600;72481;0,99200104;0,99200104;MED;V;;Enkel bilveg;0;;;POINT(233035.305 7075188.319);;28.11.2024;ukj;100;0;;;-1
1019845398;46;1;1;;18.09.2024;;2025-06-17T08:37:08Z;Dyrkamark/jordbruk;;;;;;;202445172-2;10.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589122;Varig tillatelse;18.09.2024;18.09.2027;;;Avkjørsel skal saneres når ny er etablert. ;;;POINT(237427.198 7075597.621);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6392 S1D1 m427;F;V;6392;1;1;427;427;72869;0,04625582;0,04625582;MED;H;;Enkel bilveg;0;;;POINT(237427.198 7075597.621);;;ukj;100;0;;;-1
608267844;46;2;1;;18.09.2024;;2025-06-17T08:29:27Z;Bolig;;;;;;;202409720-3;12.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553462;Utvidet bruk;02.09.2024;02.09.2027;;;;Privat;Privat;POINT(236290.056 7075785.876);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6414 S1D1 m734;F;V;6414;1;1;734;734;72487;0,38377029;0,38377029;MED;H;;Enkel bilveg;0;;297:608267845;POINT(236290.056 7075785.876);;;ukj;100;0;;;-1
608011022;46;2;1;;30.07.2025;;2025-07-30T11:00:18Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232528.303 7076539.311);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6406 S1D1 m3829;F;V;6406;1;1;3828,817;3828,817;72482;0,38386987;0,38386987;MED;V;;Enkel bilveg;0;;;POINT(232528.303 7076539.311);;;ukj;100;0;;;-1
1022497102;46;1;1;;28.04.2025;;2025-06-17T08:29:27Z;Service;;;;;;;202517897-2;03.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615825;Midlertidig tillatelse;03.04.2025;03.04.2028;;;;Privat;Privat;POINT(244524.942 7081348.448);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6358 S1D1 m486;F;V;6358;1;1;486;486;72441;0,12186293;0,12186293;MED;H;;Enkel bilveg;0;;;POINT(244524.942 7081348.448);;28.04.2025;ukj;100;0;;;-1
1022497097;46;1;1;;28.04.2025;;2025-06-17T08:29:27Z;Service;;;;;;;202517897-2;03.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615825;Midlertidig tillatelse;03.04.2025;03.04.2028;;;;Privat;Privat;POINT(244554.702 7081413.813);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6358 S1D1 m557;F;V;6358;1;1;557;557;72441;0,13974407;0,13974407;MED;H;;Enkel bilveg;0;;;POINT(244554.702 7081413.813);;28.04.2025;ukj;100;0;;;-1
1022819966;46;1;1;;26.05.2025;;2025-06-17T08:29:27Z;Hytte;1-2 hytter;;;;;;202522160;21.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=620109#;Varig tillatelse;23.05.2025;26.05.2028;;;;Privat;Privat;POINT(240109.002 7081580.204);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6356 S1D1 m1661;F;V;6356;1;1;1661;1661;72439;0,16605697;0,16605697;MED;V;;Enkel bilveg;0;;;POINT(240109.002 7081580.204);;;ukj;100;0;;;-1
1019426053;46;1;1;;08.07.2024;;2025-06-17T08:29:27Z;Gardsbruk;;;;;;;202433836-2;26.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577751;Varig tillatelse;08.07.2024;08.07.2027;;;;Privat;Privat;POINT(249665.354 7094119.57);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6348 S1D1 m1453;F;V;6348;1;1;1452,958;1452,958;72434;0,56860749;0,56860749;MED;V;;Enkel bilveg;0;;;POINT(249665.354 7094119.57);;;ukj;100;0;;;-1
1019733621;46;1;1;;28.08.2024;;2025-09-08T11:32:38Z;Industri;;;;;;;202442636-2;22.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=586582;Midlertidig tillatelse;28.08.2024;01.09.2025;;;;Privat;Privat;POINT(267104.174 7095699.413);Åfjord;5058;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV715 S11D1 m2532;F;V;715;11;1;2532,201;2532,201;72362;0,7779031888673883;0,7779031888673883;MED;H;;Enkel bilveg;0;;;POINT(267104.174 7095699.413);;;ukj;100;0;;;-1
603835044;46;2;1;;28.04.2025;;2025-06-17T08:29:27Z;Bolig;;;;;;;202510818-3 ;20.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608712;Utvidet bruk;11.03.2025;11.03.2028;;;;Privat;Privat;POINT(259813.359 7100342.915);Åfjord;5058;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6324 S1D1 m7293;F;V;6324;1;1;7293;7293;72415;0,76262619;0,76262619;MED;H;;Enkel bilveg;0;;;POINT(259813.359 7100342.915);;;ukj;100;0;;;-1
1024619900;46;1;1;;29.07.2025;;2025-07-29T11:28:27Z;Bolig;;;;;;;202524033;02.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=622029#;Varig tillatelse;07.07.2025;07.07.2028;;;;Privat;Privat;POINT(265528.854 7102118.885);Åfjord;5058;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV723 S1D1 m643;F;V;723;1;1;643;643;72392;0,06452218;0,06452218;MED;H;;Enkel bilveg;0;;;POINT(265528.854 7102118.885);;29.07.2025;ukj;100;0;;;-1
1022496983;46;1;1;;28.04.2025;;2025-06-17T08:28:58Z;Industri;;;;;;;202514856-2;17.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612765;Midlertidig tillatelse;17.03.2025;20.03.2023;;;;Privat;Privat;POINT(257771.167 7106624.207);Åfjord;5058;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV723 S2D1 m8595;F;V;723;2;1;8595;8595;2804380;0,63513284;0,63513284;MED;H;;Enkel bilveg;0;;;POINT(257771.167 7106624.207);;28.04.2025;ukj;100;0;;;-1
1019845317;46;1;1;;18.09.2024;;2025-06-17T08:30:06Z;Skog/skogbruk;;;;;;;202444788-2;09.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588735;Midlertidig tillatelse;17.09.2024;30.01.2025;;;;Privat;Privat;POINT(228631.086 7004649.343);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6502 S1D1 m923;F;V;6502;1;1;923;923;72561;0,14868941;0,14868941;MED;V;;Enkel bilveg;0;;;POINT(228631.086 7004649.343);;;ukj;100;0;;;-1
715328731;46;1;1;;11.07.2016;;2025-06-17T08:29:27Z;Bolig;3-5 leiligheter;;;;;;202441875;19.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585821;Utvidet bruk;10.06.2025;;;1900;;Privat;Privat;POINT(228072.876 7005815.592);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV701 S1D1 m2070;F;V;701;1;1;2069,948;2069,948;72298;0,224929;0,224929;MED;V;;Enkel bilveg;0;;;POINT(228072.876 7005815.592);;;ukj;100;0;;;-1
1022496817;46;1;1;;28.04.2025;;2025-06-17T08:30:06Z;Bolig;;;;;;;202510131-2;13.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608023;Avslag;07.03.2025;07.03.2028;;;;;;POINT(226749.825 7008195.405);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6496 S2D1 m11540;F;V;6496;2;1;11540,001;11540,001;72556;0,92344544;0,92344544;MED;H;;Enkel bilveg;0;;;POINT(226749.825 7008195.405);;28.04.2025;ukj;100;0;;;-1
619482531;46;2;1;;29.05.2024;;2025-06-17T08:37:08Z;Gardsbruk;;;;;;;202429636-2;21.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573516;Utvidet bruk;29.05.2024;29.05.2027;;;;Privat;Privat;POINT(224573.293 7014558.585);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6496 S2D1 m3646;F;V;6496;2;1;3646;3646;72872;0,67993677;0,67993677;MED;H;;Enkel bilveg;0;;;POINT(224573.293 7014558.585);;;ukj;100;0;;;-1
1022499960;46;1;1;;29.04.2025;;2025-06-17T08:37:08Z;Bolig;;;;;;;202518618-2 ;10.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616546;Varig tillatelse;14.04.2025;14.04.2028;;;Gammel avkjørsel skal saneres. ;Privat;Privat;POINT(227300.964 7017436.581);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6496 S1D1 m11554;F;V;6496;1;1;11554,001;11554,001;72872;0,16927906;0,16927906;MED;V;;Enkel bilveg;0;;;POINT(227300.964 7017436.581);;29.04.2025;ukj;100;0;;;-1
1021976575;46;1;1;;19.01.2025;;2025-06-17T08:30:06Z;Bolig;;;;;;;202450809-2;14.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594833;Varig tillatelse;09.12.2024;09.12.2027;;;Tidligere avkjørsel til tomten skal stenges.;Privat;Privat;POINT(227846.013 7018833.904);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6494 S1D1 m6529;F;V;6494;1;1;6529;6529;72554;0,9853437;0,9853437;MED;H;;Enkel bilveg;0;;;POINT(227846.013 7018833.904);;19.01.2025;ukj;100;0;;;-1
617080576;46;2;1;;24.09.2025;;2025-09-24T12:26:41Z;Bolig;;;;;;;202541320;18.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639355#;Endret bruk;22.09.2025;;;;;Privat;Privat;POINT(235688.212 7027161.942);Orkland;5059;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6480 S1D1 m4316;F;V;6480;1;1;4316;4316;72543;0,64426387;0,64426387;MED;V;;Enkel bilveg;0;;;POINT(235688.212 7027161.942);;;ukj;100;0;;;-1
1019002882;46;1;1;;15.03.2024;;2025-06-17T08:28:58Z;Service;;;;;;;202412712-2;05.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=556511;Midlertidig tillatelse;13.03.2024;01.06.2024;;;;Privat;Privat;POINT(227147.366 7042455.161);Orkland;5059;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV714 S3D1 m2690;F;V;714;3;1;2690,395;2690,395;2779246;0,59224051;0,59224051;MED;V;;Enkel bilveg;0;;;POINT(227147.366 7042455.161);;;ukj;100;0;;;-1
1022497073;46;1;1;;28.04.2025;;2025-06-17T08:36:51Z;Skog/skogbruk;;;;;;;202517689-2 ;19.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615617;Varig tillatelse;02.04.2025;02.04.2028;;;;Privat;Privat;POINT(329314.084 7189449.897);Nærøysund;5060;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV768 S1D1 m3870;F;V;768;1;1;3870;3870;578194;0,44767878;0,44767878;MED;H;;Enkel bilveg;0;;;POINT(329314.084 7189449.897);;28.04.2025;ukj;100;0;;;-1
1022274831;46;1;1;;03.03.2025;;2025-06-17T08:38:14Z;Dyrkamark/jordbruk;;;;;;;202506653-2;14.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604531;Varig tillatelse;28.01.2025;28.01.2028;;;;Privat;Privat;POINT(328860.605 7194351.752);Nærøysund;5060;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV7120 S1D1 m3154;F;V;7120;1;1;3154;3154;578522;0,37038794;0,37038794;MED;V;;Enkel bilveg;0;;;POINT(328860.605 7194351.752);;03.03.2025;ukj;100;0;;;-1
1016361352;46;2;1;;18.09.2024;;2025-06-17T08:38:14Z;Bolig;;;;;;;202435243-2;08.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579158;Avslag;06.09.2024;06.09.2027;;;Avslag på flytting av avkjørsel. ;;;POINT(339238.461 7197562.943);Nærøysund;5060;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV7108 S1D1 m320;F;V;7108;1;1;320;320;578516;0,08833912;0,08833912;MED;H;;Enkel bilveg;0;;;POINT(339238.461 7197562.943);;;ukj;100;0;;;-1
1022497081;46;1;1;;28.04.2025;;2025-06-17T08:38:34Z;Gardsbruk;;;;;;;202516520-2 ;21.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=614431;Varig tillatelse;02.04.2025;02.04.2028;;;;Privat;Privat;POINT(325438.609 7204510.014);Nærøysund;5060;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV7086 S1D1 m4299;F;V;7086;1;1;4299;4299;578500;0,71237558;0,71237558;MED;V;;Enkel bilveg;0;;;POINT(325438.609 7204510.014);;28.04.2025;ukj;100;0;;;-1
1018366642;46;1;1;;11.01.2024;;2025-04-30T12:35:09Z;Bolig;;;;;;;202340342-4;03.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=513158;Varig tillatelse;08.01.2024;08.01.2027;;;;Privat;Privat;POINT Z (347211.06 7210575.18 9.93);Nærøysund;5060;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV771 S2D1 m6797;F;V;771;2;1;6796,616;6796,616;578687;0,64675844;0,64675844;;H;;Enkel bilveg;0;;;POINT Z (347211.06 7210575.18 9.93);;;sat;10;0;sat;10;-1
1015574426;46;2;1;;29.07.2025;;2025-07-29T12:55:48Z;Bolig;;;;;;;202528530;21.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626561#;Utvidet bruk;22.07.2025;;;;;Privat;Privat;POINT(216023.196 7009351.092);Rindal;5061;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV65 S5D1 m3797;F;V;65;5;1;3796,522;3796,522;249583;0,39235521;0,39235521;MED;H;;Enkel bilveg;0;;;POINT(216023.196 7009351.092);;;ukj;100;0;;;-1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Datauttak komplett;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
